id,name,kabkota_id,create_uid,create_date,write_uid,write_date
336, Marga,31,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
337, Penebel,31,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
338, Pupuan,31,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
339, Salemadeg Barat,31,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
340, Salemadeg Timur,31,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
341, Selemadeg,31,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
342, Tabanan,31,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
343, Denpasar Barat,32,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
344, Denpasar Selatan,32,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
345, Denpasar Timur,32,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
346, Denpasar Utara,32,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
347, Bakam,33,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
348, Belinyu,33,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
349, Mendo Barat,33,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
350, Merawang,33,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
351, Pemali,33,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
352, Puding Besar,33,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
353, Riau Silip,33,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
354, Sungai Liat,33,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
355, Jebus,34,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
356, Kelapa,34,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
357, Mentok (Muntok),34,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
358, Parittiga,34,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
359, Simpang Teritip,34,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
360, Tempilang,34,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
361, Air Gegas,35,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
362, Kepulauan Pongok,35,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
363, Lepar Pongok,35,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
364, Payung,35,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
365, Pulau Besar,35,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
366, Simpang Rimba,35,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
367, Toboali,35,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
368, Tukak Sadai,35,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
369, Koba,36,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
370, Lubuk Besar,36,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
371, Namang,36,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
372, Pangkalan Baru,36,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
373, Simpang Katis,36,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
374, Sungai Selan,36,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
375, Badau,37,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
376, Membalong,37,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
377, Selat Nasik,37,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
378, Sijuk,37,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
379, Tanjung Pandan,37,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
380, Damar,38,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
381, Dendang,38,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
382, Gantung,38,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
383, Kelapa Kampit,38,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
384, Manggar,38,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
385, Simpang Pesak,38,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
386, Simpang Renggiang,38,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
387, Bukit Intan,39,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
388, Gabek,39,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
389, Gerunggang,39,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
390, Girimaya,39,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
391, Pangkal Balam,39,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
392, Rangkui,39,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
393, Taman Sari,39,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
394, Banjarsari,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
395, Bayah,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
396, Bojongmanik,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
397, Cibadak,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
398, Cibeber,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
399, Cigemblong,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
400, Cihara,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
401, Cijaku,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
402, Cikulur,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
403, Cileles,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
404, Cilograng,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
405, Cimarga,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
406, Cipanas,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
407, Cirinten,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
408, Curugbitung,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
409, Gunung Kencana,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
410, Kalanganyar,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
411, Lebakgedong,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
412, Leuwidamar,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
413, Maja,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
414, Malingping,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
415, Muncang,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
416, Panggarangan,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
417, Rangkasbitung,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
418, Sajira,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
419, Sobang,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
420, Wanasalam,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
421, Warunggunung,40,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
422, Angsana,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
423, Banjar,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
424, Bojong,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
425, Cadasari,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
426, Carita,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
427, Cibaliung,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
428, Cibitung,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
429, Cigeulis,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
430, Cikeudal (Cikedal),41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
431, Cikeusik,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
432, Cimanggu,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
433, Cimanuk,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
434, Cipeucang,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
435, Cisata,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
436, Jiput,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
437, Kaduhejo,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
438, Karang Tanjung,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
439, Koroncong,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
440, Labuan,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
441, Majasari,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
442, Mandalawangi,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
443, Mekarjaya,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
444, Menes,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
445, Munjul,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
446, Pagelaran,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
447, Pandeglang,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
448, Panimbang,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
449, Patia,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
450, Picung,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
451, Pulosari,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
452, Saketi,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
453, Sindangresmi,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
454, Sobang,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
455, Sukaresmi,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
456, Sumur,41,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
457, Anyar,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
458, Bandung,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
459, Baros,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
460, Binuang,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
461, Bojonegara,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
462, Carenang (Cerenang),42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
463, Cikande,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
464, Cikeusal,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
465, Cinangka,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
466, Ciomas,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
467, Ciruas,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
468, Gunungsari,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
469, Jawilan,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
470, Kibin,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
471, Kopo,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
472, Kragilan,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
473, Kramatwatu,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
474, Lebak Wangi,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
475, Mancak,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
476, Pabuaran,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
477, Padarincang,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
478, Pamarayan,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
479, Petir,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
480, Pontang,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
481, Pulo Ampel,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
482, Tanara,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
483, Tirtayasa,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
484, Tunjung Teja,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
485, Waringin Kurung,42,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
486, Balaraja,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
487, Cikupa,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
488, Cisauk,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
489, Cisoka,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
490, Curug,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
491, Gunung Kaler,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
492, Jambe,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
493, Jayanti,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
494, Kelapa Dua,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
495, Kemiri,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
496, Kosambi,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
497, Kresek,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
498, Kronjo,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
499, Legok,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
500, Mauk,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
501, Mekar Baru,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
502, Pagedangan,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
503, Pakuhaji,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
504, Panongan,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
505, Pasar Kemis,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
506, Rajeg,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
507, Sepatan,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
508, Sepatan Timur,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
509, Sindang Jaya,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
510, Solear,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
511, Sukadiri,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
512, Sukamulya,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
513, Teluknaga,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
514, Tigaraksa,43,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
515, Cibeber,44,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
516, Cilegon,44,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
517, Citangkil,44,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
518, Ciwandan,44,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
519, Gerogol,44,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
520, Jombang,44,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
521, Pulomerak,44,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
522, Purwakarta,44,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
523, Cipocok Jaya,45,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
524, Curug,45,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
525, Kasemen,45,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
526, Serang,45,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
527, Taktakan,45,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
528, Walantaka,45,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
529, Batuceper,46,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
530, Benda,46,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
531, Cibodas,46,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
532, Ciledug,46,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
533, Cipondoh,46,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
534, Jatiuwung,46,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
535, Karang Tengah,46,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
536, Karawaci,46,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
537, Larangan,46,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
538, Neglasari,46,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
539, Periuk,46,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
540, Pinang (Penang),46,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
541, Tangerang,46,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
542, Ciputat,47,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
543, Ciputat Timur,47,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
544, Pamulang,47,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
545, Pondok Aren,47,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
546, Serpong,47,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
547, Serpong Utara,47,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
548, Setu,47,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
549, Air Nipis,48,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
550, Bunga Mas,48,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
551, Kedurang,48,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
552, Kedurang Ilir,48,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
553, Kota Manna,48,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
554, Manna,48,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
555, Pasar Manna,48,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
556, Pino,48,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
557, Pinoraya,48,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
558, Seginim,48,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
559, Ulu Manna,48,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
560, Bang Haji,49,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
561, Karang Tinggi,49,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
562, Merigi Kelindang,49,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
563, Merigi Sakti,49,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
564, Pagar Jati,49,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
565, Pematang Tiga,49,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
566, Pondok Kelapa,49,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
567, Pondok Kubang,49,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
568, Taba Penanjung,49,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
569, Talang Empat,49,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
570, Air Besi,50,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
571, Air Napal,50,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
572, Air Padang,50,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
573, Arga Makmur,50,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
574, Arma Jaya,50,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
575, Batik Nau,50,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
576, Enggano,50,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
577, Giri Mulia,50,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
578, Hulu Palik,50,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
579, Kerkap,50,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
580, Ketahun,50,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
581, Lais,50,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
582, Napal Putih,50,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
583, Padang Jaya,50,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
584, Putri Hijau,50,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
585, Tanjung Agung Palik,50,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
586, Ulok Kupai,50,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
587, Kaur Selatan,51,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
588, Kaur Tengah,51,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
589, Kaur Utara,51,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
590, Kelam Tengah,51,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
591, Kinal,51,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
592, Luas,51,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
593, Lungkang Kule,51,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
594, Maje,51,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
595, Muara Sahung,51,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
596, Nasal,51,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
597, Padang Guci Hilir,51,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
598, Padang Guci Hulu,51,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
599, Semidang Gumai (Gumay),51,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
600, Tanjung Kemuning,51,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
601, Tetap (Muara Tetap),51,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
602, Bermani Ilir,52,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
603, Kebawetan,52,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
604, Kepahiang,52,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
605, Merigi,52,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
606, Muara Kemumu,52,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
607, Seberang Musi,52,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
608, Tebat Karai,52,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
609, Ujan Mas,52,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
610, Amen,53,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
611, Bingin Kuning,53,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
612, Lebong Atas,53,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
613, Lebong Sakti,53,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
614, Lebong Selatan,53,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
615, Lebong Tengah,53,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
616, Lebong Utara,53,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
617, Pelabai,53,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
618, Pinang Belapis,53,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
619, Rimbo Pengadang,53,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
620, Topos,53,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
621, Uram Jaya,53,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
622, Air Dikit,54,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
623, Air Majunto,54,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
624, Air Rami,54,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
625, Ipuh (Muko-Muko Selatan),54,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
626, Kota Mukomuko (Mukomuko Utara),54,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
627, Lubuk Pinang,54,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
628, Malin Deman,54,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
629, Penarik,54,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
630, Pondok Suguh,54,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
631, Selagan Raya,54,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
632, Sungai Rumbai,54,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
633, Teramang Jaya,54,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
634, Teras Terunjam,54,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
635, V Koto,54,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
636, XIV Koto,54,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
637, Bermani Ulu,55,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
638, Bermani Ulu Raya,55,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
639, Binduriang,55,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
640, Curup,55,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
641, Curup Selatan,55,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
642, Curup Tengah,55,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
643, Curup Timur,55,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
644, Curup Utara,55,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
645, Kota Padang,55,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
646, Padang Ulak Tanding,55,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
647, Selupu Rejang,55,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
648, Sindang Beliti Ilir,55,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
649, Sindang Beliti Ulu,55,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
650, Sindang Daratan,55,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
651, Sindang Kelingi,55,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
652, Air Periukan,56,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
653, Ilir Talo,56,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
654, Lubuk Sandi,56,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
655, Seluma,56,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
656, Seluma Barat,56,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
657, Seluma Selatan,56,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
658, Seluma Timur,56,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
659, Seluma Utara,56,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
660, Semidang Alas,56,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
661, Semidang Alas Maras,56,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
662, Sukaraja,56,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
663, Talo,56,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
664, Talo Kecil,56,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
665, Ulu Talo,56,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
666, Gading Cempaka,57,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
667, Kampung Melayu,57,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
668, Muara Bangka Hulu,57,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
669, Ratu Agung,57,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
670, Ratu Samban,57,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
671, Selebar,57,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
672, Singaran Pati,57,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
673, Sungai Serut,57,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
674, Teluk Segara,57,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
